	L	R	LR
712	0.9436323935181102	99.12737041251634	17.26636760648184
713	0.9435560476002357	99.12729406659847	17.266443952399715
714	0.9434797094060413	99.12721772840428	17.26652029059391
715	0.943403378934734	99.12714139793297	17.26659662106522
716	0.9433270561855209	99.12706507518376	17.26667294381443
717	0.9432507411576091	99.12698876015585	17.266749258842342
718	0.9431744338502058	99.12691245284844	17.266825566149745
719	0.9430981342625183	99.12683615326075	17.26690186573743
720	0.943021842393754	99.12675986139199	17.266978157606196
721	0.9429455582431202	99.12668357724135	17.26705444175683
722	0.9428692818098247	99.12660730080806	17.267130718190124
723	0.9427930130930748	99.12653103209131	17.267206986906874
724	0.9427167520920785	99.12645477109031	17.26728324790787
725	0.9426404988060434	99.12637851780427	17.267359501193905
726	0.9425642532341775	99.12630227223241	17.26743574676577
727	0.9424880153756886	99.12622603437391	17.26751198462426
728	0.942411785229785	99.126149804228	17.267588214770164
729	0.9423355627956745	99.12607358179389	17.267664437204274
730	0.9422593480725656	99.12599736707078	17.267740651927383
731	0.9421831410596665	99.12592116005789	17.267816858940282
732	0.9421069417561855	99.1258449607544	17.267893058243764
733	0.9420307501613311	99.12576876915955	17.267969249838618
734	0.9419545662743118	99.12569258527253	17.268045433725636
735	0.9418783900943364	99.12561640909256	17.26812160990561
736	0.9418022216206134	99.12554024061883	17.26819777837933
737	0.9417260608523518	99.12546407985057	17.268273939147594
738	0.9416499077887603	99.12538792678698	17.268350092211186
739	0.941573762429048	99.12531178142727	17.2684262375709
740	0.9414976247724238	99.12523564377065	17.268502375227524
741	0.9414214948180969	99.12515951381633	17.26857850518185
742	0.9413453725652765	99.1250833915635	17.26865462743467
743	0.941269258013172	99.1250072770114	17.268730741986776
744	0.9411931511609926	99.12493117015923	17.268806848838956
745	0.9411170520079478	99.12485507100618	17.268882947992
746	0.9410409605532473	99.12477897955148	17.268959039446703
747	0.9409648767961005	99.12470289579433	17.26903512320385
748	0.9408888007357173	99.12462681973395	17.269111199264234
749	0.9408127323713076	99.12455075136954	17.269187267628645
750	0.940736671702081	99.12447469070031	17.26926332829787
751	0.9406606187272476	99.12439863772548	17.269339381272705
752	0.9405845734460174	99.12432259244424	17.269415426553934
753	0.9405085358576006	99.12424655485583	17.26949146414235
754	0.9404325059612074	99.12417052495944	17.269567494038746
755	0.9403564837560481	99.12409450275428	17.269643516243907
756	0.9402804692413329	99.12401848823956	17.26971953075862
757	0.9402044624162724	99.1239424814145	17.269795537583683
758	0.9401284632800773	99.1238664822783	17.26987153671988
759	0.940052471831958	99.12379049083019	17.269947528168
760	0.9399764880711253	99.12371450706935	17.270023511928834
761	0.93990051199679	99.12363853099501	17.27009948800317
762	0.939824543608163	99.12356256260638	17.270175456391797
763	0.9397485829044553	99.12348660190267	17.270251417095505
764	0.9396726298848779	99.1234106488831	17.270327370115083
765	0.9395966845486419	99.12333470354686	17.27040331545132
766	0.9395207468949585	99.12325876589318	17.270479253105
767	0.939444816923039	99.12318283592127	17.270555183076922
768	0.9393688946320949	99.12310691363032	17.270631105367865
769	0.9392929800213377	99.12303099901956	17.270707019978623
770	0.9392170730899787	99.1229550920882	17.27078292690998
771	0.9391411738372296	99.12287919283546	17.27085882616273
772	0.9390652822623022	99.12280330126053	17.270934717737656
773	0.9389893983644083	99.12272741736264	17.27101060163555
774	0.9389135221427598	99.122651541141	17.271086477857196
775	0.9388376535965686	99.1225756725948	17.271162346403386
776	0.9387617927250467	99.12249981172329	17.27123820727491
777	0.9386859395274063	99.12242395852564	17.271314060472548
778	0.9386100940028597	99.1223481130011	17.271389905997093
779	0.938534256150619	99.12227227514886	17.271465743849333
780	0.9384584259698967	99.12219644496814	17.271541574030056
781	0.9383826034599052	99.12212062245816	17.271617396540048
782	0.9383067886198572	99.12204480761811	17.271693211380096
783	0.9382309814489651	99.12196900044722	17.271769018550987
784	0.9381551819464418	99.1218932009447	17.27184481805351
785	0.9380793901115	99.12181740910975	17.27192060988845
786	0.9380036059433526	99.1217416249416	17.271996394056597
787	0.9379278294412127	99.12166584843946	17.272072170558737
788	0.937852060604293	99.12159007960254	17.272147939395655
789	0.937776299431807	99.12151431843006	17.27222370056814
790	0.9377005459229676	99.12143856492122	17.27229945407698
791	0.9376248000769883	99.12136281907524	17.27237519992296
792	0.9375490618930825	99.12128708089134	17.272450938106864
793	0.9374733313704635	99.12121135036871	17.27252666862948
794	0.937397608508345	99.12113562750659	17.2726023914916
795	0.9373218933059404	99.12105991230419	17.272678106694002
796	0.9372461857624637	99.12098420476072	17.27275381423748
797	0.9371704858771285	99.12090850487539	17.272829514122815
798	0.9370947936491487	99.12083281264741	17.272905206350796
799	0.9370191090777383	99.120757128076	17.272980890922206
800	0.9369434321621113	99.12068145116037	17.273056567837834
801	0.9368677629014818	99.12060578189974	17.273132237098462
802	0.9367921012950641	99.12053012029332	17.27320789870488
803	0.9367164473420724	99.12045446634033	17.27328355265787
804	0.9366408010417211	99.12037882003999	17.27335919895822
805	0.9365651623932247	99.12030318139149	17.273434837606718
806	0.9364895313957978	99.12022755039406	17.273510468604144
807	0.9364139080486549	99.12015192704692	17.273586091951287
808	0.9363382923510106	99.12007631134928	17.27366170764893
809	0.9362626843020799	99.12000070330035	17.27373731569786
810	0.9361870839010776	99.11992510289934	17.273812916098862
811	0.9361114911472187	99.11984951014549	17.27388850885272
812	0.9360359060397181	99.11977392503799	17.27396409396022
813	0.935960328577791	99.11969834757606	17.27403967142215
814	0.9358847587606527	99.11962277775892	17.274115241239286
815	0.9358091965875184	99.11954721558578	17.27419080341242
816	0.9357336420576033	99.11947166105587	17.274266357942334
817	0.9356580951701231	99.11939611416838	17.274341904829814
818	0.9355825559242933	99.11932057492255	17.274417444075645
819	0.9355070243193294	99.11924504331759	17.27449297568061
820	0.9354315003544471	99.11916951935271	17.27456849964549
821	0.9353559840288623	99.11909400302713	17.274644015971074
822	0.9352804753417908	99.11901849434005	17.274719524658146
823	0.9352049742924485	99.11894299329072	17.274795025707487
824	0.9351294808800515	99.11886749987832	17.274870519119883
825	0.9350539951038159	99.11879201410208	17.27494600489612
826	0.934978516962958	99.11871653596123	17.275021483036976
827	0.9349030464566939	99.11864106545497	17.27509695354324
828	0.93482758358424	99.1185656025825	17.275172416415693
829	0.9347521283448128	99.11849014734308	17.275247871655118
830	0.9346766807376288	99.1184146997359	17.275323319262302
831	0.9346012407619045	99.11833925976016	17.275398759238026
832	0.9345258084168568	99.11826382741512	17.275474191583076
833	0.9344503837017024	99.11818840269997	17.275549616298232
834	0.9343749666156581	99.11811298561393	17.275625033384276
835	0.9342995571579408	99.11803757615621	17.275700442841995
836	0.9342241553277676	99.11796217432604	17.275775844672168
837	0.9341487611243556	99.11788678012263	17.275851238875582
838	0.9340733745469221	99.1178113935452	17.275926625453014
839	0.9339979955946841	99.11773601459296	17.276002004405253
840	0.9339226242668591	99.11766064326514	17.276077375733077
841	0.9338472605626646	99.11758527956094	17.276152739437272
842	0.9337719044813181	99.11750992347959	17.27622809551862
843	0.9336965560220372	99.11743457502031	17.2763034439779
844	0.9336212151840394	99.11735923418232	17.276378784815897
845	0.9335458819665426	99.11728390096482	17.276454118033392
846	0.9334705563687647	99.11720857536704	17.27652944363117
847	0.9333952383899237	99.1171332573882	17.27660476161001
848	0.9333199280292375	99.11705794702752	17.276680071970695
